session_id,device,user_market
sess_14308,desktop,ES
sess_14309,desktop,FR
sess_14310,mobile,ES
sess_14311,desktop,FR
sess_14312,mobile,DE
sess_14313,desktop,FR
sess_14314,desktop,IT
sess_14315,mobile,ES
sess_14316,desktop,GB
sess_14317,mobile,FR
sess_14318,mobile,IT
sess_14319,mobile,DE
sess_14320,mobile,ES
sess_14321,desktop,AR
sess_14322,desktop,IT
sess_14323,mobile,FR
sess_14324,desktop,ES
sess_14325,desktop,MX
sess_14326,mobile,GB
sess_14327,desktop,ES
sess_14328,mobile,FR
sess_14329,desktop,GB
sess_14330,mobile,DE
sess_14331,mobile,GB
sess_14332,mobile,FR
sess_14333,mobile,DE
sess_14334,mobile,FR
sess_14335,mobile,ES
sess_14336,mobile,IT
sess_14337,desktop,CO
sess_14338,mobile,FR
sess_14339,mobile,FR
sess_14340,mobile,DE
sess_14341,mobile,IT
sess_14342,desktop,PT
sess_14343,desktop,GB
sess_14344,mobile,ES
sess_14345,mobile,US
sess_14346,desktop,GB
sess_14347,mobile,PT
sess_14348,desktop,DE
sess_14349,mobile,PT
sess_14350,desktop,ES
sess_14351,mobile,FR
sess_14352,mobile,PT
sess_14353,desktop,ES
sess_14354,mobile,ES
sess_14355,mobile,GB
sess_14356,mobile,PT
sess_14357,mobile,ES
sess_14358,mobile,PT
sess_14359,mobile,DE
sess_14360,mobile,IT
sess_14361,mobile,PT
sess_14362,desktop,FR
sess_14363,mobile,ES
sess_14364,mobile,ES
sess_14365,desktop,IT
sess_14366,mobile,IT
sess_14367,mobile,GB
sess_14368,mobile,GB
sess_14369,mobile,IT
sess_14370,mobile,GB
sess_14371,mobile,ES
sess_14372,mobile,ES
sess_14373,mobile,PT
sess_14374,mobile,ES
sess_14375,mobile,ES
sess_14376,mobile,DE
sess_14377,desktop,FR
sess_14378,mobile,PT
sess_14379,mobile,ES
sess_14380,mobile,ES
sess_14381,mobile,FR
sess_14382,mobile,IT
sess_14383,mobile,FR
sess_14384,desktop,IT
sess_14385,mobile,PT
sess_14386,desktop,AR
sess_14387,mobile,ES
sess_14388,mobile,FR
sess_14389,mobile,IT
sess_14390,mobile,MX
sess_14391,mobile,US
sess_14392,mobile,ES
sess_14393,mobile,DE
sess_14394,desktop,FR
sess_14395,desktop,ES
sess_14396,mobile,ES
sess_14397,mobile,FR
sess_14398,mobile,FR
sess_14399,mobile,ES
sess_14400,mobile,DE
sess_14401,mobile,ES
sess_14402,mobile,IT
sess_14403,mobile,FR
sess_14404,desktop,ES
sess_14405,desktop,FR
sess_14406,desktop,ES
sess_14407,mobile,IT
sess_14408,mobile,ES
sess_14409,mobile,IT
sess_14410,mobile,ES
sess_14411,mobile,DE
sess_14412,desktop,GB
sess_14413,mobile,ES
sess_14414,mobile,FR
sess_14415,mobile,ES
sess_14416,mobile,IT
sess_14417,mobile,ES
sess_14418,mobile,IT
sess_14419,mobile,IT
sess_14420,mobile,MX
sess_14421,desktop,IT
sess_14422,mobile,IT
sess_14423,desktop,FR
sess_14424,mobile,MX
sess_14425,mobile,GB
sess_14426,mobile,ES
sess_14427,mobile,PT
sess_14428,mobile,FR
sess_14429,desktop,GB
sess_14430,desktop,GB
sess_14431,mobile,ES
sess_14432,mobile,DE
sess_14433,desktop,ES
sess_14434,mobile,ES
sess_14435,mobile,ES
sess_14436,mobile,DE
sess_14437,desktop,ES
sess_14438,desktop,ES
sess_14439,mobile,DE
sess_14440,desktop,ES
sess_14441,desktop,ES
sess_14442,mobile,ES
sess_14443,mobile,FR
sess_14444,mobile,FR
sess_14445,desktop,ES
sess_14446,mobile,CO
sess_14447,desktop,DE
sess_14448,mobile,FR
sess_14449,desktop,FR
sess_14450,mobile,FR
sess_14451,mobile,IT
sess_14452,desktop,ES
sess_14453,desktop,ES
sess_14454,desktop,PT
sess_14455,mobile,ES
sess_14456,desktop,FR
sess_14457,mobile,PT
sess_14458,mobile,DE
sess_14459,mobile,FR
sess_14460,mobile,DE
sess_14461,mobile,ES
sess_14462,desktop,DE
sess_14463,mobile,FR
sess_14464,desktop,GB
sess_14465,mobile,MX
sess_14466,mobile,MX
sess_14467,mobile,AR
sess_14468,desktop,IT
sess_14469,desktop,FR
sess_14470,desktop,FR
sess_14471,desktop,DE
sess_14472,mobile,AR
sess_14473,mobile,ES
sess_14474,desktop,AR
sess_14475,mobile,GB
sess_14476,mobile,CO
sess_14477,mobile,AR
sess_14478,mobile,ES
sess_14479,mobile,ES
sess_14480,mobile,ES
sess_14481,mobile,ES
sess_14482,mobile,IT
sess_14483,mobile,GB
sess_14484,mobile,AR
sess_14485,desktop,IT
sess_14486,mobile,ES
sess_14487,mobile,ES
sess_14488,desktop,ES
sess_14489,mobile,FR
sess_14490,mobile,IT
sess_14491,desktop,ES
sess_14492,mobile,FR
sess_14493,desktop,ES
sess_14494,desktop,IT
sess_14495,mobile,FR
sess_14496,mobile,FR
sess_14497,mobile,FR
sess_14498,mobile,MX
sess_14499,mobile,ES
sess_14500,mobile,IT
sess_14501,mobile,DE
sess_14502,mobile,IT
sess_14503,mobile,MX
sess_14504,mobile,FR
sess_14505,mobile,FR
sess_14506,desktop,ES
sess_14507,mobile,IT
sess_14508,mobile,ES
sess_14509,desktop,ES
sess_14510,mobile,IT
sess_14511,mobile,IT
sess_14512,mobile,ES
sess_14513,mobile,DE
sess_14514,mobile,IT
sess_14515,mobile,ES
sess_14516,mobile,FR
sess_14517,desktop,DE
sess_14518,mobile,IT
sess_14519,mobile,FR
sess_14520,desktop,FR
sess_14521,mobile,IT
sess_14522,desktop,MX
sess_14523,mobile,DE
sess_14524,desktop,ES
sess_14525,mobile,FR
sess_14526,desktop,AR
sess_14527,desktop,ES
sess_14528,mobile,US
sess_14529,mobile,MX
sess_14530,mobile,ES
sess_14531,mobile,MX
sess_14532,mobile,FR
sess_14533,mobile,PT
sess_14534,mobile,FR
sess_14535,mobile,FR
sess_14536,mobile,IT
sess_14537,mobile,GB
sess_14538,mobile,ES
sess_14539,mobile,IT
sess_14540,mobile,ES
sess_14541,mobile,FR
sess_14542,mobile,FR
sess_14543,mobile,FR
sess_14544,mobile,FR
sess_14545,desktop,ES
sess_14546,mobile,ES
sess_14547,mobile,ES
sess_14548,desktop,FR
sess_14549,desktop,MX
sess_14550,desktop,ES
sess_14551,mobile,MX
sess_14552,mobile,DE
sess_14553,desktop,IT
sess_14554,mobile,IT
sess_14555,mobile,GB
sess_14556,desktop,ES
sess_14557,desktop,IT
sess_14558,desktop,DE
sess_14559,desktop,IT
sess_14560,desktop,PT
sess_14561,mobile,ES
sess_14562,desktop,DE
sess_14563,mobile,IT
sess_14564,mobile,FR
sess_14565,desktop,FR
sess_14566,mobile,IT
sess_14567,mobile,AR
sess_14568,mobile,FR
sess_14569,desktop,GB
sess_14570,mobile,FR
sess_14571,desktop,ES
sess_14572,mobile,ES
sess_14573,desktop,ES
sess_14574,desktop,FR
sess_14575,mobile,FR
sess_14576,mobile,DE
sess_14577,mobile,DE
sess_14578,desktop,ES
sess_14579,mobile,ES
sess_14580,desktop,ES
sess_14581,mobile,IT
sess_14582,desktop,ES
sess_14583,desktop,ES
sess_14584,desktop,MX
sess_14585,desktop,GB
sess_14586,mobile,ES
sess_14587,mobile,FR
sess_14588,desktop,FR
sess_14589,desktop,GB
sess_14590,mobile,IT
sess_14591,mobile,ES
sess_14592,mobile,DE
sess_14593,mobile,FR
sess_14594,mobile,ES
sess_14595,mobile,FR
sess_14596,desktop,FR
sess_14597,mobile,FR
sess_14598,mobile,ES
sess_14599,mobile,FR
sess_14600,mobile,ES
sess_14601,desktop,GB
sess_14602,desktop,ES
sess_14603,mobile,ES
sess_14604,desktop,DE
sess_14605,desktop,GB
sess_14606,desktop,GB
sess_14607,mobile,FR
sess_14608,desktop,ES
sess_14609,mobile,DE
sess_14610,mobile,DE
sess_14611,mobile,ES
sess_14612,mobile,AR
sess_14613,mobile,ES
sess_14614,mobile,US
sess_14615,mobile,PT
sess_14616,desktop,DE
sess_14617,desktop,MX
sess_14618,mobile,DE
sess_14619,desktop,ES
sess_14620,desktop,FR
sess_14621,desktop,ES
sess_14622,mobile,FR
sess_14623,desktop,DE
sess_14624,desktop,FR
sess_14625,desktop,FR
sess_14626,mobile,IT
sess_14627,mobile,PT
sess_14628,mobile,ES
sess_14629,mobile,FR
sess_14630,mobile,ES
sess_14631,mobile,DE
sess_14632,desktop,ES
sess_14633,desktop,DE
sess_14634,mobile,ES
sess_14635,desktop,ES
sess_14636,mobile,MX
sess_14637,desktop,ES
sess_14638,desktop,FR
sess_14639,desktop,ES
sess_14640,desktop,FR
sess_14641,mobile,IT
sess_14642,desktop,FR
sess_14643,mobile,ES
sess_14644,desktop,FR
sess_14645,desktop,DE
sess_14646,desktop,GB
sess_14647,mobile,IT
sess_14648,desktop,IT
sess_14649,mobile,ES
sess_14650,mobile,ES
sess_14651,desktop,ES
sess_14652,mobile,ES
sess_14653,desktop,ES
sess_14654,mobile,IT
sess_14655,mobile,IT
sess_14656,desktop,MX
sess_14657,mobile,ES
sess_14658,mobile,IT
sess_14659,desktop,GB
sess_14660,mobile,IT
sess_14661,mobile,ES
sess_14662,mobile,ES
sess_14663,desktop,ES
sess_14664,desktop,FR
sess_14665,desktop,DE
sess_14666,mobile,ES
sess_14667,desktop,ES
sess_14668,desktop,DE
sess_14669,desktop,GB
sess_14670,mobile,FR
sess_14671,desktop,DE
sess_14672,desktop,FR
sess_14673,mobile,ES
sess_14674,mobile,FR
sess_14675,desktop,IT
sess_14676,mobile,MX
sess_14677,desktop,ES
sess_14678,desktop,IT
sess_14679,mobile,FR
sess_14680,mobile,IT
sess_14681,mobile,ES
sess_14682,desktop,FR
sess_14683,mobile,GB
sess_14684,desktop,IT
sess_14685,mobile,FR
sess_14686,mobile,ES
sess_14687,mobile,ES
sess_14688,mobile,FR
sess_14689,desktop,PT
sess_14690,mobile,CO
sess_14691,mobile,FR
sess_14692,mobile,FR
sess_14693,mobile,PT
sess_14694,mobile,FR
sess_14695,desktop,IT
sess_14696,mobile,ES
sess_14697,mobile,DE
sess_14698,mobile,IT
sess_14699,desktop,GB
sess_14700,mobile,GB
sess_14701,mobile,ES
sess_14702,desktop,DE
sess_14703,mobile,GB
sess_14704,mobile,FR
sess_14705,mobile,ES
sess_14706,desktop,ES
sess_14707,mobile,FR
sess_14708,desktop,FR
sess_14709,mobile,IT
sess_14710,mobile,ES
sess_14711,mobile,PT
sess_14712,mobile,ES
sess_14713,desktop,ES
sess_14714,mobile,FR
sess_14715,mobile,FR
sess_14716,mobile,ES
sess_14717,desktop,ES
sess_14718,mobile,ES
sess_14719,desktop,DE
sess_14720,mobile,GB
sess_14721,mobile,FR
sess_14722,mobile,DE
sess_14723,mobile,DE
sess_14724,mobile,ES
sess_14725,mobile,CO
sess_14726,desktop,GB
sess_14727,desktop,ES
sess_14728,desktop,ES
sess_14729,mobile,ES
sess_14730,mobile,ES
sess_14731,mobile,DE
sess_14732,desktop,FR
sess_14733,desktop,GB
sess_14734,mobile,DE
sess_14735,mobile,IT
sess_14736,mobile,DE
sess_14737,mobile,ES
sess_14738,mobile,FR
sess_14739,mobile,IT
sess_14740,desktop,ES
sess_14741,mobile,ES
sess_14742,mobile,PT
sess_14743,desktop,DE
sess_14744,mobile,ES
sess_14745,mobile,DE
sess_14746,mobile,GB
sess_14747,mobile,FR
sess_14748,mobile,ES
sess_14749,desktop,MX
sess_14750,mobile,FR
sess_14751,mobile,ES
sess_14752,desktop,FR
sess_14753,mobile,GB
sess_14754,desktop,ES
sess_14755,desktop,ES
sess_14756,mobile,ES
sess_14757,desktop,US
sess_14758,mobile,ES
sess_14759,desktop,IT
sess_14760,mobile,MX
sess_14761,desktop,ES
sess_14762,desktop,CO
sess_14763,mobile,MX
sess_14764,mobile,AR
sess_14765,desktop,ES
sess_14766,desktop,IT
sess_14767,mobile,GB
sess_14768,desktop,US
sess_14769,mobile,ES
sess_14770,mobile,GB
sess_14771,mobile,FR
sess_14772,mobile,ES
sess_14773,desktop,FR
sess_14774,mobile,GB
sess_14775,desktop,FR
sess_14776,mobile,IT
sess_14777,mobile,US
sess_14778,mobile,FR
sess_14779,mobile,IT
sess_14780,mobile,FR
sess_14781,mobile,FR
sess_14782,mobile,DE
sess_14783,mobile,MX
sess_14784,mobile,IT
sess_14785,mobile,GB
sess_14786,desktop,ES
sess_14787,desktop,ES
sess_14788,mobile,IT
sess_14789,mobile,ES
sess_14790,mobile,ES
sess_14791,desktop,IT
sess_14792,mobile,ES
sess_14793,mobile,ES
sess_14794,mobile,IT
sess_14795,mobile,IT
sess_14796,mobile,MX
sess_14797,desktop,IT
sess_14798,mobile,FR
sess_14799,mobile,MX
sess_14800,mobile,GB
sess_14801,mobile,ES
sess_14802,desktop,ES
sess_14803,mobile,DE
sess_14804,desktop,IT
sess_14805,mobile,GB
sess_14806,mobile,DE
sess_14807,desktop,IT
sess_14808,mobile,US
sess_14809,desktop,IT
sess_14810,mobile,ES
sess_14811,desktop,GB
sess_14812,mobile,ES
sess_14813,mobile,GB
sess_14814,desktop,MX
sess_14815,desktop,DE
sess_14816,desktop,IT
sess_14817,desktop,FR
sess_14818,desktop,FR
sess_14819,mobile,FR
sess_14820,mobile,IT
sess_14821,mobile,GB
sess_14822,mobile,DE
sess_14823,mobile,ES
sess_14824,mobile,FR
sess_14825,mobile,GB
sess_14826,desktop,FR
sess_14827,mobile,IT
sess_14828,mobile,GB
sess_14829,mobile,DE
sess_14830,desktop,FR
sess_14831,desktop,AR
sess_14832,mobile,ES
sess_14833,mobile,US
sess_14834,mobile,ES
sess_14835,mobile,ES
sess_14836,mobile,AR
sess_14837,mobile,ES
sess_14838,mobile,DE
sess_14839,mobile,GB
sess_14840,desktop,PT
sess_14841,desktop,US
sess_14842,mobile,ES
sess_14843,mobile,DE
sess_14844,mobile,ES
sess_14845,mobile,FR
sess_14846,desktop,PT
sess_14847,mobile,FR
sess_14848,desktop,IT
sess_14849,mobile,IT
sess_14850,desktop,IT
sess_14851,mobile,CO
sess_14852,desktop,ES
sess_14853,mobile,IT
sess_14854,mobile,PT
sess_14855,mobile,FR
sess_14856,mobile,ES
sess_14857,desktop,IT
sess_14858,desktop,FR
sess_14859,desktop,ES
sess_14860,mobile,PT
sess_14861,desktop,IT
sess_14862,mobile,MX
sess_14863,mobile,GB
sess_14864,mobile,DE
sess_14865,mobile,ES
sess_14866,mobile,FR
sess_14867,mobile,ES
sess_14868,mobile,AR
sess_14869,desktop,ES
sess_14870,mobile,ES
sess_14871,mobile,IT
sess_14872,mobile,ES
sess_14873,mobile,ES
sess_14874,mobile,IT
sess_14875,mobile,ES
sess_14876,mobile,ES
sess_14877,desktop,FR
sess_14878,mobile,DE
sess_14879,desktop,IT
sess_14880,mobile,FR
sess_14881,mobile,IT
sess_14882,desktop,FR
sess_14883,mobile,MX
sess_14884,mobile,ES
sess_14885,desktop,DE
sess_14886,mobile,AR
sess_14887,desktop,GB
sess_14888,mobile,ES
sess_14889,desktop,ES
sess_14890,mobile,DE
sess_14891,mobile,ES
sess_14892,mobile,GB
sess_14893,mobile,DE
sess_14894,mobile,DE
sess_14895,mobile,ES
sess_14896,mobile,DE
sess_14897,mobile,DE
sess_14898,mobile,PT
sess_14899,desktop,ES
sess_14900,mobile,ES
sess_14901,mobile,FR
sess_14902,mobile,ES
sess_14903,mobile,IT
sess_14904,desktop,AR
sess_14905,mobile,FR
sess_14906,desktop,PT
sess_14907,mobile,ES
sess_14908,desktop,ES
sess_14909,mobile,ES
sess_14910,desktop,FR
sess_14911,mobile,AR
sess_14912,mobile,ES
sess_14913,mobile,IT
sess_14914,mobile,FR
sess_14915,desktop,MX
sess_14916,mobile,ES
sess_14917,mobile,ES
sess_14918,desktop,ES
sess_14919,mobile,FR
sess_14920,desktop,ES
sess_14921,desktop,PT
sess_14922,mobile,IT
sess_14923,desktop,IT
sess_14924,mobile,IT
sess_14925,mobile,ES
sess_14926,mobile,FR
sess_14927,mobile,US
sess_14928,desktop,PT
sess_14929,desktop,AR
sess_14930,mobile,GB
sess_14931,mobile,ES
sess_14932,desktop,ES
sess_14933,mobile,ES
sess_14934,mobile,FR
sess_14935,mobile,ES
sess_14936,desktop,FR
sess_14937,mobile,DE
sess_14938,desktop,PT
sess_14939,desktop,DE
sess_14940,mobile,MX
sess_14941,mobile,ES
sess_14942,desktop,ES
sess_14943,mobile,DE
sess_14944,desktop,ES
sess_14945,desktop,ES
sess_14946,mobile,FR
sess_14947,desktop,ES
sess_14948,desktop,IT
sess_14949,desktop,FR
sess_14950,mobile,IT
sess_14951,mobile,DE
sess_14952,mobile,FR
sess_14953,desktop,ES
sess_14954,mobile,ES
sess_14955,desktop,FR
sess_14956,mobile,DE
sess_14957,mobile,GB
sess_14958,mobile,DE
sess_14959,desktop,ES
sess_14960,mobile,IT
sess_14961,mobile,IT
sess_14962,mobile,FR
sess_14963,desktop,IT
sess_14964,mobile,FR
sess_14965,mobile,IT
sess_14966,desktop,DE
sess_14967,desktop,ES
sess_14968,desktop,DE
sess_14969,mobile,ES
sess_14970,mobile,ES
sess_14971,desktop,CO
sess_14972,mobile,MX
sess_14973,desktop,ES
sess_14974,mobile,FR
sess_14975,mobile,ES
sess_14976,mobile,FR
sess_14977,mobile,PT
sess_14978,mobile,MX
sess_14979,mobile,IT
sess_14980,desktop,FR
sess_14981,mobile,IT
sess_14982,desktop,FR
sess_14983,desktop,AR
sess_14984,mobile,PT
sess_14985,mobile,IT
sess_14986,desktop,FR
sess_14987,mobile,ES
sess_14988,desktop,ES
sess_14989,desktop,GB
sess_14990,desktop,FR
sess_14991,mobile,FR
sess_14992,mobile,FR
sess_14993,mobile,GB
sess_14994,mobile,ES
sess_14995,desktop,PT
sess_14996,mobile,AR
sess_14997,mobile,MX
sess_14998,desktop,FR
sess_14999,mobile,ES
